ID;Premise_Name;Premise_Address1;Premise_Address2;Premise_City;Premise_State;Premise_Zip;Premise_Phone;Hours_Of_Operation;Opening_Date;Closing_Date;Seats;Water;Sewage;Insp_Freq;Est_Group_Desc;Risk;Smoking_Allowed;Type_Description;Rpt_Area_Desc;Status;Transitional_Type_Desc;geolocation
161743;GREAT WRAPS;6910 FAYETTEVILLE RD 238;;DURHAM;NC;27713;(919) 641-4708;;2014-12-15;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.903599, -78.941906
164247;DURHAM CO OP MARKET;1111 WEST CHAPEL HILL ST;;DURHAM;NC;27701;(919) 973-1707;;2015-03-11;;50;5 - Municipal/Community;3 - Municipal/Community;4;;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.996435, -78.916603
59204;BELL MEADOWMONT APT;100 VILLAGE CROSSING DR;;CHAPEL HILL;NC;27517;(919) 918-1110;;2001-01-31;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9039171, -79.0083216
59230;BRIDGES AT SOUTHPOINT;7304 CALIBRE PARK DR;;DURHAM;NC;27707;;;1996-04-02;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;55 - Year-Round Spa;Swimming Pools;ACTIVE;N/A;35.913596, -78.9602128
62040;A & D BUFFALO'S;1058 W. CLUB BLVD SPACE 558;;DURHAM;NC;27701;;;2008-08-12;;0;5 - Municipal/Community;3 - Municipal/Community;4;Fast Food Restaurant;4;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;36.018111, -78.9102149
59267;WASHINGTON DUKE INN  SPA;3001 CAMERON BLVD;;DURHAM;NC;27709;;;2005-11-29;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;55 - Year-Round Spa;Swimming Pools;ACTIVE;N/A;35.9928636, -78.9474745
59243;RESIDENCE INN;201 RESIDENCE INN BLVD;;DURHAM;NC;27713;;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;55 - Year-Round Spa;Swimming Pools;ACTIVE;N/A;35.9041757, -78.8974251
60809;JOHNSON'S HOUSE OF HOPE FAMILY CARE HOME;2509 ROLLING PINES AVENUE;;DURHAM;NC;27703;(919) 598-6416;;2008-06-02;;6;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.933159, -78.840683
60723;DESTINY HOME, INC;630 RIPPLING STREAM ROAD;;DURHAM;NC;27704;(919) 477-4694;;2008-06-02;;6;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;36.0740293, -78.9001992
59075;WILLOWHAVEN COUNTRY CLUB;253 COUNTRY CLUB DRIVE;;DURHAM;NC;27712;;;1995-08-08;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;51 - Seasonal Wading Pool;Swimming Pools;ACTIVE;N/A;36.0693012, -78.9685804
70900;A NEW BEGINNING II;1821 CHAPEL HILL ROAD;;DURHAM;NC;27707;(919) 489-0919;;2009-08-26;;;5 - Municipal/Community;3 - Municipal/Community;2;;0;NO;42 - Child Care;Day Care;ACTIVE;N/A;35.9892334, -78.9244534
164198;BANH MI HA LONG;2104 ANGIER AVE JOE’S COMMISSARY;;DURHAM;NC;27704;(919) 807-1303;;2015-03-03;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;
164699;THAI BOX ZING;2104 ANGIER AVE JOE’S COMMISSARY;;DURHAM;NC;27703;(919) 909-4202;;2015-03-19;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;35.9819333, -78.8777813
58363;KROGER R 374 MEAT MARKET;3420 SW DURHAM DR;;DURHAM;NC;27707;(919) 403-6945;;2005-01-10;;0;5 - Municipal/Community;3 - Municipal/Community;3;Meat and Poultry Department;3;NO;30 - Meat Market;Food Service;ACTIVE;FOOD;35.9513832, -78.9882813
58414;PRUITT HEALTH DURHAM;3100 ERWIN ROAD;;DURHAM;NC;27705;(919) 383-1546;;2008-04-29;;112;5 - Municipal/Community;3 - Municipal/Community;2;Nursing Home;0;N/A;40 - Rest/Nursing Homes;Institutions;ACTIVE;N/A;36.0043053, -78.9508168
58418;DUKE REGIONAL HOSPITAL;3643 N ROXBORO RD;;DURHAM;NC;27704;(919) 470-4000;;1994-09-28;;369;5 - Municipal/Community;3 - Municipal/Community;2;Hospital;0;N/A;41 - Hospitals;Institutions;ACTIVE;N/A;36.0563119, -78.9033258
58459;BRIGHT HORIZONS AT RTP SO-HI;2352 SO-HI DRIVE;;DURHAM;NC;27703;(919) 686-0080;;1995-03-21;;149;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.9422151, -78.8718981
58465;HOPE VALLEY PRESCHOOL;1600 W HWY 54;NELSAN HWY;DURHAM;NC;27707;(919) 493-0326;;1994-10-18;;131;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.9179476, -78.9661393
58541;CHILDCARE NETWORK  57;921 RUBY STREET;;DURHAM;NC;27704;(919) 220-8395;;1995-01-12;;188;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;36.0225168, -78.9076316
58744;CLUB BOULEVARD SCHOOL;400 CLUB BLVD;;DURHAM;NC;27701;(919) 560-3918;;1994-09-14;;0;5 - Municipal/Community;3 - Municipal/Community;1;Elementary School;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;36.0191768, -78.8971466
58763;LOWES GROVE MIDDLE SCHOOL;4418 S ALSTON AVE;;DURHAM;NC;27713;(919) 560-3946;;1995-05-26;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;35.9045436, -78.8912966
58765;MERRICK MOORE SCHOOL;2325 CHEEK ROAD;;DURHAM;NC;27704;(919) 560-3925;;1995-08-16;;0;5 - Municipal/Community;3 - Municipal/Community;1;Elementary School;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;36.0055656, -78.8522192
58786;DUKE SCHOOL FOR CHILDREN;3716 ERWIN RD;;DURHAM;NC;27705;(919) 493-1827;;1994-10-28;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;36.000531, -78.967685
58910;FOREST APARTMENTS;800 WHITE PINE DRIVE;;DURHAM;NC;27705;;;1995-05-04;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0149824, -78.9660826
58930;HOPE VALLEY FARMS SWIM AND RACQUET;4818 S ROXBORO ST;;DURHAM;NC;27713;;;1994-07-27;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.934, -78.938488
59010;COMFORT SUITES HOTEL POOL;5219 PAGE ROAD;;DURHAM;NC;27703;;;2003-06-20;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.8799558, -78.8436546
59034;LAKEMOOR APTS;205 KENT LAKE DRIVE;;DURHAM;NC;27713;;;2001-09-04;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9427458, -78.9187095
59070;PENRITH APTS;5216 G PERNITH DR;;DURHAM;NC;27713;;;1994-07-07;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;51 - Seasonal Wading Pool;Swimming Pools;ACTIVE;N/A;35.9277473, -78.8956692
59122;MARRIOTT RTP;4700 GUARDIAN DR;;DURHAM;NC;27703;;;1999-04-21;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.892504, -78.8465931
59135;EMERALD FOREST APTS;4512 EMERALD FOREST DR;;DURHAM;NC;27713;;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9039037, -78.9053086
59143;WYNDHAM GARDEN HOTEL;4020 S MIAMI BLVD;;DURHAM;NC;27703;;;1998-07-08;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.912321, -78.8506595
59146;MARRIOTT RTP POOL;4700 GUARDIAN DRIVE;;DURHAM;NC;27703;;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.892504, -78.8465931
58669;EASTWAY SAC CLUB;610 N ALSTON AVE;;DURHAM;NC;27701;(919) 287-5674;;2004-08-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.991234, -78.884721
86971;J & J FISH & CHICKEN;1403 S MIAMI BLVD;;DURHAM;NC;27703;(919) 598-6000;;2011-07-12;;32;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9557672, -78.841161
86758;CORE CATERING;4206 S ALSTON AVE;;DURHAM;NC;27713;(919) 349-1370;;2011-06-28;;0;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9147322, -78.8890411
86980;OXFORD MANOR;3904-05 DEARBORN DR;;DURHAM;NC;27704;(919) 220-7637;09:00 am-10:00 am 12:00 pm-01:00 pm;2011-07-07;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;36.0394902, -78.8866542
161979;GONZA TACOS Y TEQUILA;604 FERNWAY AVE;;DURHAM;NC;27701;(919) 337-2239;;2015-01-06;;190;5 - Municipal/Community;3 - Municipal/Community;4;;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.99967, -78.9057679
161642;EL COMPADRE;2900 HOLLOWAY ST(CHINO LATINO);;DURHAM;NC;27703;(919) 201-6273;;2014-12-03;;;5 - Municipal/Community;3 - Municipal/Community;2;;2;N/A;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;
88751;TOOTIE'S GRILL AND CAFE;2108 ANGIER AVE;;DURHAM;NC;27703;(919) 641-2177;;2011-11-28;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9817448, -78.8774623
152001;PANERA BREAD BAKERY CAFE #1749;737 NINTH STREET SUITE 200;;DURHAM;NC;27705;(314) 984-2634;;2013-12-16;;109;5 - Municipal/Community;3 - Municipal/Community;2;Full-Service Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.009727, -78.9224296
154051;MCDONALD'S 35265;5277 N ROXBORO ROAD;;DURHAM;NC;27712;(919) 471-9645;;2014-04-28;;90;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0763435, -78.9103156
155379;CLUB BOULEVARD ELEMENTARY;400 WEST CLUB BOULEVARD;;DURHAM;NC;27704;(919) 560-3918;;2014-06-23;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;36.0191768, -78.8971466
79528;ENZO'S PIZZA COMPANY;2608 ERWIN ROAD;;DURHAM;NC;27705;(919) 309-8421;;2010-03-11;;50;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0093049, -78.9448625
76606;THE COTTON ROOM;807 E. MAIN ST.;;DURHAM;NC;27701;(919) 530-8380;;2009-10-21;;350;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9908126, -78.8902944
76592;TOREROS #4;4600 DURHAM CHAPEL HILL BLVD;;DURHAM;NC;27707;(919) 489-6468;;2009-10-27;;320;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9618939, -78.9779035
75391;SOUTHPOINT ACADEMY;7415 FAYETTEVILLE ROAD;;DURHAM;NC;27713;(919) 544-5652;;2008-02-06;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;35.8936114, -78.941814
84930;COMA RICO;TAQUERIA ORELLANA 5300 N ROXBORO ROAD;;DURHAM;NC;27712;(857) 214-9326;;2010-12-08;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;36.0778924, -78.9098654
58548;BRYSONS CHRISTIAN MONTESSORI  3;6701 GARRETT RD;;DURHAM;NC;27707;(919) 490-0287;;1995-02-06;;40;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.924808, -78.960165
58512;4D CHURCH DAY CARE;1515 CLERMONT RD;;DURHAM;NC;27713;(919) 544-3315;;1995-02-09;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.8934123, -78.9068587
154091;HIBACHI 88;4900 NC HWY 55 UNIT 110;;DURHAM;NC;27713;(919) 864-8397;;2014-04-29;;32;5 - Municipal/Community;3 - Municipal/Community;4;;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.8992247, -78.8985816
155371;BULKOGI TRUCK;3726 MAYFAIR ST.;;DURHAM;NC;27707;(847) 530-6910;;2014-06-23;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;35.968657, -78.953113
161632;JUJU;737 NINTH ST SUITE 210;;DURHAM;NC;27705;(919) 286-3555;;2014-11-26;;188;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.009727, -78.9224296
162085;DURHAM HEAD START;215 W SEMINARY AVE;;DURHAM;NC;27701;(919) 688-5541;;2015-01-12;;124;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;35.998907, -78.9003024
60894;OTIS STREET GROUP HOME;2415 OTIS STREET;;DURHAM;NC;27707;(919) 956-7601;;2008-06-02;;600;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.97047, -78.907982
60892;GENTRY GROUP HOME;2219 GENTRY DRIVE;;DURHAM;NC;27705;(919) 383-1114;;2008-06-02;;6;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;36.030041, -78.979241
60816;DEVEREUX RESIDENTIAL SERVICES KINCAID;5 KINCAID COURT;;DURHAM;NC;27703;(919) 680-2729;;2008-06-02;;3;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.98548, -78.852367
59252;SOUTHWIND REHAB SPA;2309 SPARGER RD;;DURHAM;NC;27705;;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;55 - Year-Round Spa;Swimming Pools;ACTIVE;N/A;36.0334927, -78.9815474
69761;BRIDGING THE GAP LIME;2010 LIME STREET;;DURHAM;NC;27704;(919) 641-8378;24 hr;2009-06-03;;4;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;36.0197216, -78.8523065
99094;HILLANDALE GOLF COURSE;1600 HILLANDALE RD;;DURHAM;NC;27705;(919) 286-4211;7 am to 7 pm;2012-03-14;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;36.0240203, -78.9353145
99203;PANERA BREAD #1645;6702 FAYETTEVILLE RD;;DURHAM;NC;27713;(919) 286-3396;;2012-03-21;;118;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9058849, -78.9375782
99540;TACOS LAURITA DC #83;2104 ANGIER AVE JOE’S COMMISSARY;;DURHAM;NC;27703;(919) 672-1599;;2012-04-25;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;35.9819333, -78.8777813
98003;SARGE'S CHEF ON WHEELS DC #68;2108 ANGIER AVE/ TOOTIES;;DURHAM;NC;27703;(919) 827-7308;;2012-02-01;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;36.002243, -78.8997334
100682;MANNA CONCESSIONS DC #97;125 HORSE CREEK TRAIL;;MIDDLESEX;NC;27557;(919) 841-2527;;2012-07-18;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;35.7496889, -78.250912
101106;THE LITTLE SCHOOL AT DUKE;1516 HULL AVE;;DURHAM;NC;27705;(919) 354-6600;;2012-09-08;;160;5 - Municipal/Community;3 - Municipal/Community;2;;0;NO;42 - Child Care;Day Care;ACTIVE;N/A;36.002165, -78.9218845
116023;MOLCAJATE DC # 131;2100 ANGIER AVE JOE’S DINER;;DURHAM;NC;27703;(919) 932-4638;;2013-01-28;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;3 - Mobile Food;Mobile Food;ACTIVE;FOOD;35.9819333, -78.8777813
122054;LANDON FARMS;1603 GREAT BEND DRIVE;;DURHAM;NC;27704;(919) 220-8856;08:30 am-09:30 am 12:00 pm-01:00 pm;2013-06-17;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;36.0204472, -78.8530827
151415;CARING HANDS;3112 TRIPOLLI ST;;DURHAM;NC;27707;(919) 479-6806;;2013-11-04;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.952409, -78.911179
180876;CHAMPPS;8030 RENAISSANCE PKWY SUITE 885;;DURHAM;NC;27713;(619) 689-5000;;2016-10-18;;356;5 - Municipal/Community;3 - Municipal/Community;4;;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9048455, -78.9448592
181275;NC CATERING AND HOT DOGS;607 ELLIS ROAD ESSERS COMMISSARY;;DURHAM;NC;27704;(919) 671-1790;;2016-11-02;;;5 - Municipal/Community;3 - Municipal/Community;4;Fast Food Restaurant;4;N/A;4 - Push Carts;Mobile Food;ACTIVE;FOOD;35.9708168, -78.8667609
181548;FAMILY GREENS;6910 FAYETTEVILL ROAD SUITE 254    .;;DURHAM;NC;27713;(919) 308-8296;;2016-11-23;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9034513, -78.9431065
181782;DOGSTAR TATTOO CO.;807 E MAIN ST;;DURHAM;NC;27701;(434) 251-6735;"M-TH -12-9
F-SA-12-10
Sun-12-7";2016-12-12;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;61 - Tattoo Artists;Tattoo Establishments;ACTIVE;N/A;35.9908126, -78.8902944
165081;CANTEEN-COMPASS GROUP;1716 CAMDEN AVE;;DURHAM;NC;27704;(336) 309-8191;;2015-04-15;;5;5 - Municipal/Community;3 - Municipal/Community;2;;2;NO;2 - Food Stands;Food Service;ACTIVE;FOOD;36.016557, -78.869479
168714;COMMUNITY PRESCHOOL AT LAKEWOOD;1912 CHAPEL HILL RD;;DURHAM;NC;27707;;;2015-09-29;;140;6 - On-Site Supply;3 - Municipal/Community;2;;0;NO;42 - Child Care;Day Care;ACTIVE;N/A;35.9881818, -78.9255106
166863;INNERCOURT MINISTRIES;5228 N. ROXBORO RD.;;DURHAM;NC;27712;;;2015-07-09;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;36.073049, -78.908354
166818;OFF & OUTREACH MISSION;3032 HOLLOWAY ST.;;DURHAM;NC;27703;;;2015-07-06;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9857119, -78.8404332
167232;COLONIAL APT.;2920 CHAPEL HILL;;DURHAM;NC;27707;;;2015-07-23;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9706393, -78.9407908
170207;KANGAROO EXPRESS 2720838;2503 APEX HWY;;DURHAM;NC;27713;(919) 596-7756;;2015-12-09;;;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;N/A;2 - Food Stands;Food Service;ACTIVE;FOOD;35.9554812, -78.8914247
170118;CARING HANDS WILLOWBROOK;101 WILLOWBROOK DR.;;DURHAM;NC;27703;(919) 973-0350;;2015-12-03;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;43 - Residential Care;Residential Care;ACTIVE;N/A;35.9802736, -78.796556
170479;CAROLINA ARBORS - INDOOR POOL;357 CAROLINA ARBORS DRIVE;;DURHAM;NC;27703;;;2016-01-06;;;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;35.9294347, -78.7842156
57159;BLACK TWIG CIDER HOUSE;2812 ERWIN ROAD SUITE 104;;DURHAM;NC;27705;(919) 321-0203;;2007-12-12;;45;5 - Municipal/Community;3 - Municipal/Community;2;Full-Service Restaurant;2;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;36.0069674, -78.946862
58316;WHOLE FOODS/MEAT MARKET;605 BROAD ST;;DURHAM;NC;27705;(919) 286-2290;;1997-02-17;;0;5 - Municipal/Community;3 - Municipal/Community;3;Meat and Poultry Department;3;NO;30 - Meat Market;Food Service;ACTIVE;FOOD;36.0062137, -78.919925
58743;SCHOOL FOR CREATIVE STUDIES;5001 RED MILL ROAD;;DURHAM;NC;27704;(919) 560-3914;;1995-05-31;;0;5 - Municipal/Community;3 - Municipal/Community;1;Elementary School;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;36.072183, -78.8229829
58742;CARRINGTON MIDDLE SCHOOL;227 MILTON RD;;DURHAM;NC;27712;(919) 560-3916;;1995-02-01;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;36.0890296, -78.913573
58715;GEORGE WATTS MONTESSOURI;700 WATTS ST;;DURHAM;NC;27701;(919) 287-5697;;2006-08-02;;90;5 - Municipal/Community;4 - On-Site System;2;;0;N/A;42 - Child Care;Day Care;ACTIVE;N/A;36.0080181, -78.9111599
56810;KWIK WOK;3723 WAKE FOREST HWY;;DURHAM;NC;27703;(919) 569-0868;;2003-11-06;;16;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;N/A;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9825627, -78.8222977
55922;HARDEE'S;6116 FARRINGTON RD;;CHAPEL HILL;NC;27514;(919) 490-2964;;1992-08-31;;68;5 - Municipal/Community;3 - Municipal/Community;3;Fast Food Restaurant;3;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9097017, -78.9836829
59167;EDISON JOHNSON AQUATIC CTR;600 W MURRAY AVE;;DURHAM;NC;27704;(919) 560-4265;;1996-01-30;;0;5 - Municipal/Community;3 - Municipal/Community;2;;0;N/A;53 - Year-Round Swimming Pool;Swimming Pools;ACTIVE;N/A;36.0294235, -78.9014927
84620;PLEASANT LIVING FAMILY CARE HOME;5304 YARDLEY TERRACE;;DURHAM;NC;27707;(919) 768-2972;;2010-09-29;;6;5 - Municipal/Community;3 - Municipal/Community;1;;0;NO;43 - Residential Care;Residential Care;ACTIVE;N/A;35.9365872, -78.9926642
87062;HEALING & PEACE;401 LAKEWOOD AVE;;DURHAM;NC;27704;;;2011-07-05;;;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;72 - Summer Feeding Program;Summer Food;ACTIVE;N/A;35.9882332, -78.9000237
88103;EL COYOTE BAR & GRILL;3801 WAKE FOREST HWY SUITE 102;;DURHAM;NC;27703;(919) 957-7070;Sun -Thru 6 am 10 pm, Fri & Sat 6 am -12am;2011-10-04;;100;5 - Municipal/Community;3 - Municipal/Community;4;;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9815164, -78.8201474
56982;TABERNA TAPAS DINER;325 W MAIN ST;;DURHAM;NC;27701;(919) 797-1457;;2005-10-07;;50;5 - Municipal/Community;3 - Municipal/Community;4;Full-Service Restaurant;4;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9963882, -78.9034838
56821;SUBWAY, TRIANGLE 12718;1534 S MIAMI BLVD;;DURHAM;NC;27703;(919) 220-5171;;2003-11-17;;79;5 - Municipal/Community;3 - Municipal/Community;2;Fast Food Restaurant;2;NO;1 - Restaurant;Food Service;ACTIVE;FOOD;35.9511164, -78.839078
58799;TRIANGLE DAY SCHOOL;4911 NEAL ROAD;;DURHAM;NC;27705;(919) 383-8800;;1995-08-16;;0;5 - Municipal/Community;3 - Municipal/Community;1;Elementary School;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;36.027823, -78.972598
58824;LAKEVIEW SCHOOL;3507 DEARBORN DR;;DURHAM;NC;27704;(919) 560-2520;;2002-07-26;;0;5 - Municipal/Community;3 - Municipal/Community;1;Elementary School;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;36.0374439, -78.878222
58777;SHERWOOD GITHENS MIDDLE SCHOOL;4800 CHAPEL HILL RD;;DURHAM;NC;27707;(919) 560-3960;;1994-09-21;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;35.9684383, -78.9399241
58804;HILLSIDE NEW TECH.;3727 FAYETTEVILLE ST;;DURHAM;NC;27707;(919) 560-3925;;1995-09-19;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;44 - School Building;School Buildings;ACTIVE;N/A;35.9532104, -78.9035419
58847;TROSA;216 RIGSBEE AVE;;DURHAM;NC;27701;(919) 419-1059;;2003-04-03;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;47 - Orphanage, Children's Home;Institutions;ACTIVE;N/A;35.9975049, -78.899675
58881;CROASDAILE APTS  2;2808 CROASDAILE DR;;DURHAM;NC;27705;;;1995-05-10;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;36.027843, -78.9396573
58873;FOREST HILLS PARK;1639 UNIVERSITY DR;;DURHAM;NC;27701;;;1994-07-25;;0;5 - Municipal/Community;3 - Municipal/Community;1;;0;N/A;50 - Seasonal Swimming Pool;Swimming Pools;ACTIVE;N/A;35.98105, -78.912209
